timestamp_utc,da_price_eur_mwh,load_da_forecast_mw,wind_onshore_da_forecast_mw,wind_offshore_da_forecast_mw,solar_da_forecast_mw,timestamp_local,date_local,hour_local,day_of_week,month,is_weekend,wind_total_da_forecast_mw,renewables_da_forecast_mw,residual_load_da_forecast_mw
2025-11-08 20:00:00+00:00,113.305,50849.85,1104.725,104.8,0.0,2025-11-08 21:00:00+01:00,2025-11-08,21,5,11,1,1209.5249999999999,1209.5249999999999,49640.325
2025-11-08 21:00:00+00:00,106.26,48780.025,1246.775,90.05,0.0,2025-11-08 22:00:00+01:00,2025-11-08,22,5,11,1,1336.825,1336.825,47443.200000000004
2025-11-08 22:00:00+00:00,96.905,46097.45,1420.45,79.1,0.0,2025-11-08 23:00:00+01:00,2025-11-08,23,5,11,1,1499.55,1499.55,44597.899999999994
2025-11-08 23:00:00+00:00,96.345,43859.05,1518.9,62.1,0.0,2025-11-09 00:00:00+01:00,2025-11-09,0,6,11,1,1581.0,1581.0,42278.05
2025-11-09 00:00:00+00:00,94.555,42311.125,1613.85,62.25,0.0,2025-11-09 01:00:00+01:00,2025-11-09,1,6,11,1,1676.1,1676.1,40635.025
2025-11-09 01:00:00+00:00,92.8325,41709.125,1719.875,70.0,0.0,2025-11-09 02:00:00+01:00,2025-11-09,2,6,11,1,1789.875,1789.875,39919.25
2025-11-09 02:00:00+00:00,91.1325,41365.625,1875.9,83.17500000000001,0.0,2025-11-09 03:00:00+01:00,2025-11-09,3,6,11,1,1959.075,1959.075,39406.55
2025-11-09 03:00:00+00:00,91.64750000000001,41318.45,2066.175,101.25,0.0,2025-11-09 04:00:00+01:00,2025-11-09,4,6,11,1,2167.425,2167.425,39151.024999999994
2025-11-09 04:00:00+00:00,91.685,42069.025,2262.75,121.25,0.0,2025-11-09 05:00:00+01:00,2025-11-09,5,6,11,1,2384.0,2384.0,39685.025
2025-11-09 05:00:00+00:00,89.9375,44254.45,2472.225,143.075,0.0,2025-11-09 06:00:00+01:00,2025-11-09,6,6,11,1,2615.2999999999997,2615.2999999999997,41639.149999999994
2025-11-09 06:00:00+00:00,88.615,46827.225,2637.375,181.9,241.7,2025-11-09 07:00:00+01:00,2025-11-09,7,6,11,1,2819.275,3060.975,43766.25
2025-11-09 07:00:00+00:00,97.27250000000001,49957.975000000006,2617.6000000000004,231.975,1733.775,2025-11-09 08:00:00+01:00,2025-11-09,8,6,11,1,2849.5750000000003,4583.35,45374.62500000001
2025-11-09 08:00:00+00:00,97.6175,52622.45,2439.075,287.65,4009.4,2025-11-09 09:00:00+01:00,2025-11-09,9,6,11,1,2726.725,6736.125,45886.325
2025-11-09 09:00:00+00:00,97.0325,55011.5,2197.825,360.175,6007.95,2025-11-09 10:00:00+01:00,2025-11-09,10,6,11,1,2558.0,8565.95,46445.55
2025-11-09 10:00:00+00:00,97.305,56141.55,2059.075,435.075,7259.475,2025-11-09 11:00:00+01:00,2025-11-09,11,6,11,1,2494.1499999999996,9753.625,46387.925
2025-11-09 11:00:00+00:00,97.8375,55638.675,2066.675,488.65,7387.275,2025-11-09 12:00:00+01:00,2025-11-09,12,6,11,1,2555.3250000000003,9942.6,45696.075000000004
2025-11-09 12:00:00+00:00,96.4025,54404.375,2087.1,564.225,6504.475,2025-11-09 13:00:00+01:00,2025-11-09,13,6,11,1,2651.325,9155.8,45248.575
2025-11-09 13:00:00+00:00,97.315,52979.3,2073.95,645.45,4745.5,2025-11-09 14:00:00+01:00,2025-11-09,14,6,11,1,2719.3999999999996,7464.9,45514.4
2025-11-09 14:00:00+00:00,97.795,52933.275,2156.875,670.25,2274.175,2025-11-09 15:00:00+01:00,2025-11-09,15,6,11,1,2827.125,5101.3,47831.975
2025-11-09 15:00:00+00:00,109.8475,54364.35,2489.175,637.925,388.75,2025-11-09 16:00:00+01:00,2025-11-09,16,6,11,1,3127.1000000000004,3515.8500000000004,50848.5
2025-11-09 16:00:00+00:00,125.1,57026.225,3000.75,571.075,0.0,2025-11-09 17:00:00+01:00,2025-11-09,17,6,11,1,3571.825,3571.825,53454.4
2025-11-09 17:00:00+00:00,126.1,57464.2,3418.7,488.1,0.0,2025-11-09 18:00:00+01:00,2025-11-09,18,6,11,1,3906.7999999999997,3906.7999999999997,53557.399999999994
2025-11-09 18:00:00+00:00,117.955,56093.725,3535.825,420.1,0.0,2025-11-09 19:00:00+01:00,2025-11-09,19,6,11,1,3955.9249999999997,3955.9249999999997,52137.799999999996
2025-11-09 19:00:00+00:00,106.0,53635.025,3409.0,394.5,0.0,2025-11-09 20:00:00+01:00,2025-11-09,20,6,11,1,3803.5,3803.5,49831.525
2025-11-09 20:00:00+00:00,93.5375,51522.625,3304.625,427.9,0.0,2025-11-09 21:00:00+01:00,2025-11-09,21,6,11,1,3732.525,3732.525,47790.1
2025-11-09 21:00:00+00:00,92.315,49301.2,3209.3999999999996,494.5,0.0,2025-11-09 22:00:00+01:00,2025-11-09,22,6,11,1,3703.8999999999996,3703.8999999999996,45597.299999999996
2025-11-09 22:00:00+00:00,89.93,46385.975,3213.85,574.0749999999999,0.0,2025-11-09 23:00:00+01:00,2025-11-09,23,6,11,1,3787.9249999999997,3787.9249999999997,42598.049999999996
2025-11-09 23:00:00+00:00,88.98,43150.95,2722.1,800.325,0.0,2025-11-10 00:00:00+01:00,2025-11-10,0,0,11,0,3522.425,3522.425,39628.524999999994
2025-11-10 00:00:00+00:00,87.63499999999999,42118.725,2740.425,890.25,0.0,2025-11-10 01:00:00+01:00,2025-11-10,1,0,11,0,3630.675,3630.675,38488.049999999996
2025-11-10 01:00:00+00:00,88.9025,41702.100000000006,2799.15,944.75,0.0,2025-11-10 02:00:00+01:00,2025-11-10,2,0,11,0,3743.9,3743.9,37958.200000000004
2025-11-10 02:00:00+00:00,87.5225,41977.0,2845.475,977.125,0.0,2025-11-10 03:00:00+01:00,2025-11-10,3,0,11,0,3822.6,3822.6,38154.4
2025-11-10 03:00:00+00:00,87.1775,43917.05,2868.55,1006.675,0.0,2025-11-10 04:00:00+01:00,2025-11-10,4,0,11,0,3875.2250000000004,3875.2250000000004,40041.825000000004
2025-11-10 04:00:00+00:00,92.3125,50378.0,2868.525,1084.425,0.0,2025-11-10 05:00:00+01:00,2025-11-10,5,0,11,0,3952.95,3952.95,46425.05
2025-11-10 05:00:00+00:00,113.4525,58778.275,2891.175,1212.225,0.0,2025-11-10 06:00:00+01:00,2025-11-10,6,0,11,0,4103.4,4103.4,54674.875
2025-11-10 06:00:00+00:00,142.995,64378.85,3037.25,1403.575,253.6,2025-11-10 07:00:00+01:00,2025-11-10,7,0,11,0,4440.825,4694.425,59684.424999999996
2025-11-10 07:00:00+00:00,157.875,66594.85,3058.15,1674.725,2420.825,2025-11-10 08:00:00+01:00,2025-11-10,8,0,11,0,4732.875,7153.7,59441.15000000001
2025-11-10 08:00:00+00:00,144.29749999999999,67073.075,2800.05,2022.1999999999998,5938.0,2025-11-10 09:00:00+01:00,2025-11-10,9,0,11,0,4822.25,10760.25,56312.825
2025-11-10 09:00:00+00:00,126.27250000000001,68195.825,2409.05,2367.1,9108.075,2025-11-10 10:00:00+01:00,2025-11-10,10,0,11,0,4776.15,13884.225,54311.6
2025-11-10 10:00:00+00:00,115.245,68523.3,2313.95,2638.85,11297.625,2025-11-10 11:00:00+01:00,2025-11-10,11,0,11,0,4952.799999999999,16250.425,52272.875
2025-11-10 11:00:00+00:00,105.9225,67977.22499999999,2418.525,2810.6,11892.95,2025-11-10 12:00:00+01:00,2025-11-10,12,0,11,0,5229.125,17122.075,50855.149999999994
2025-11-10 12:00:00+00:00,108.41,67372.5,2488.525,2917.4,10731.25,2025-11-10 13:00:00+01:00,2025-11-10,13,0,11,0,5405.925,16137.175,51235.325
2025-11-10 13:00:00+00:00,115.565,65949.25,2596.9,2992.075,7963.85,2025-11-10 14:00:00+01:00,2025-11-10,14,0,11,0,5588.975,13552.825,52396.425
2025-11-10 14:00:00+00:00,126.2525,65223.125,2955.6,3099.3,3798.45,2025-11-10 15:00:00+01:00,2025-11-10,15,0,11,0,6054.9,9853.349999999999,55369.775
2025-11-10 15:00:00+00:00,133.35500000000002,65558.6,3928.275,3289.6,534.825,2025-11-10 16:00:00+01:00,2025-11-10,16,0,11,0,7217.875,7752.7,57805.90000000001
2025-11-10 16:00:00+00:00,139.4025,67556.75,5342.375,3610.875,0.0,2025-11-10 17:00:00+01:00,2025-11-10,17,0,11,0,8953.25,8953.25,58603.5
2025-11-10 17:00:00+00:00,120.725,67756.85,6930.3,3971.175,0.0,2025-11-10 18:00:00+01:00,2025-11-10,18,0,11,0,10901.475,10901.475,56855.37500000001
2025-11-10 18:00:00+00:00,103.6625,65752.925,8392.675,4255.2,0.0,2025-11-10 19:00:00+01:00,2025-11-10,19,0,11,0,12647.875,12647.875,53105.05
2025-11-10 19:00:00+00:00,90.11,62371.55,9772.3,4458.725,0.0,2025-11-10 20:00:00+01:00,2025-11-10,20,0,11,0,14231.025,14231.025,48140.525
2025-11-10 20:00:00+00:00,88.9875,59262.775,11170.2,4535.85,0.0,2025-11-10 21:00:00+01:00,2025-11-10,21,0,11,0,15706.050000000001,15706.050000000001,43556.725
2025-11-10 21:00:00+00:00,88.39250000000001,55507.875,11937.975,4544.0,0.0,2025-11-10 22:00:00+01:00,2025-11-10,22,0,11,0,16481.975,16481.975,39025.9
2025-11-10 22:00:00+00:00,83.87,52001.3,12658.35,4629.175,0.0,2025-11-10 23:00:00+01:00,2025-11-10,23,0,11,0,17287.525,17287.525,34713.775
2025-11-10 23:00:00+00:00,83.19,48908.975,15049.0,4201.125,0.0,2025-11-11 00:00:00+01:00,2025-11-11,0,1,11,0,19250.125,19250.125,29658.85
2025-11-11 00:00:00+00:00,79.9825,47465.925,15602.225,4356.725,0.0,2025-11-11 01:00:00+01:00,2025-11-11,1,1,11,0,19958.95,19958.95,27506.975000000002
2025-11-11 01:00:00+00:00,75.80250000000001,46482.925,16099.675,4441.2,0.0,2025-11-11 02:00:00+01:00,2025-11-11,2,1,11,0,20540.875,20540.875,25942.050000000003
2025-11-11 02:00:00+00:00,74.87,46856.925,16431.65,4635.075,0.0,2025-11-11 03:00:00+01:00,2025-11-11,3,1,11,0,21066.725000000002,21066.725000000002,25790.2
2025-11-11 03:00:00+00:00,75.495,48160.525,16634.225,4765.375,0.0,2025-11-11 04:00:00+01:00,2025-11-11,4,1,11,0,21399.6,21399.6,26760.925000000003
2025-11-11 04:00:00+00:00,77.07249999999999,51322.85,16780.325,4716.9,0.0,2025-11-11 05:00:00+01:00,2025-11-11,5,1,11,0,21497.225,21497.225,29825.625
2025-11-11 05:00:00+00:00,86.7875,57773.15,17042.325,4696.725,0.0,2025-11-11 06:00:00+01:00,2025-11-11,6,1,11,0,21739.050000000003,21739.050000000003,36034.1
2025-11-11 06:00:00+00:00,105.21,63141.9,16819.550000000003,4742.875,339.55,2025-11-11 07:00:00+01:00,2025-11-11,7,1,11,0,21562.425000000003,21901.975000000002,41239.925
2025-11-11 07:00:00+00:00,113.7975,65944.275,16447.85,4762.5,3081.325,2025-11-11 08:00:00+01:00,2025-11-11,8,1,11,0,21210.35,24291.675,41652.59999999999
2025-11-11 08:00:00+00:00,103.11500000000001,66554.675,15946.45,4647.775,7246.525,2025-11-11 09:00:00+01:00,2025-11-11,9,1,11,0,20594.225,27840.75,38713.925
2025-11-11 09:00:00+00:00,91.4725,67138.225,15726.325,4540.45,11361.1,2025-11-11 10:00:00+01:00,2025-11-11,10,1,11,0,20266.775,31627.875,35510.350000000006
2025-11-11 10:00:00+00:00,87.9225,67321.6,15426.35,4352.025,14230.675,2025-11-11 11:00:00+01:00,2025-11-11,11,1,11,0,19778.375,34009.05,33312.55
2025-11-11 11:00:00+00:00,86.66,66935.775,14391.075,4123.475,15086.625,2025-11-11 12:00:00+01:00,2025-11-11,12,1,11,0,18514.550000000003,33601.175,33334.59999999999
2025-11-11 12:00:00+00:00,89.93,65817.3,12606.675,3911.25,14008.025,2025-11-11 13:00:00+01:00,2025-11-11,13,1,11,0,16517.925,30525.949999999997,35291.350000000006
2025-11-11 13:00:00+00:00,101.235,64136.6,10074.425,3727.875,10678.5,2025-11-11 14:00:00+01:00,2025-11-11,14,1,11,0,13802.3,24480.8,39655.8
2025-11-11 14:00:00+00:00,124.275,63793.35,8103.75,3636.55,5070.0,2025-11-11 15:00:00+01:00,2025-11-11,15,1,11,0,11740.3,16810.3,46983.05
2025-11-11 15:00:00+00:00,143.0725,64464.775,7912.275,3783.275,679.875,2025-11-11 16:00:00+01:00,2025-11-11,16,1,11,0,11695.55,12375.425,52089.350000000006
2025-11-11 16:00:00+00:00,143.2575,66805.475,8919.775,4227.875,0.0,2025-11-11 17:00:00+01:00,2025-11-11,17,1,11,0,13147.65,13147.65,53657.825000000004
2025-11-11 17:00:00+00:00,114.9975,66340.925,10282.425,4756.05,0.0,2025-11-11 18:00:00+01:00,2025-11-11,18,1,11,0,15038.474999999999,15038.474999999999,51302.450000000004
2025-11-11 18:00:00+00:00,105.0325,64660.175,11356.75,5193.85,0.0,2025-11-11 19:00:00+01:00,2025-11-11,19,1,11,0,16550.6,16550.6,48109.575000000004
2025-11-11 19:00:00+00:00,98.17500000000001,61109.05,12378.875,5366.4,0.0,2025-11-11 20:00:00+01:00,2025-11-11,20,1,11,0,17745.275,17745.275,43363.775
2025-11-11 20:00:00+00:00,96.3825,57569.1,13021.775,5387.425,0.0,2025-11-11 21:00:00+01:00,2025-11-11,21,1,11,0,18409.2,18409.2,39159.899999999994
2025-11-11 21:00:00+00:00,92.06,54100.100000000006,13293.825,5378.4,0.0,2025-11-11 22:00:00+01:00,2025-11-11,22,1,11,0,18672.225,18672.225,35427.87500000001
2025-11-11 22:00:00+00:00,75.5,50680.775,13747.175,5443.925,0.0,2025-11-11 23:00:00+01:00,2025-11-11,23,1,11,0,19191.1,19191.1,31489.675000000003
2025-11-11 23:00:00+00:00,74.9775,47680.025,14391.25,5557.4,0.0,2025-11-12 00:00:00+01:00,2025-11-12,0,2,11,0,19948.65,19948.65,27731.375
2025-11-12 00:00:00+00:00,68.315,46495.5,15065.575,5517.7,0.0,2025-11-12 01:00:00+01:00,2025-11-12,1,2,11,0,20583.275,20583.275,25912.225
2025-11-12 01:00:00+00:00,64.41,46011.375,16221.9,5482.775,0.0,2025-11-12 02:00:00+01:00,2025-11-12,2,2,11,0,21704.675,21704.675,24306.7
2025-11-12 02:00:00+00:00,62.4,46532.625,17511.45,5540.45,0.0,2025-11-12 03:00:00+01:00,2025-11-12,3,2,11,0,23051.9,23051.9,23480.725
2025-11-12 03:00:00+00:00,62.3,48042.7,18577.375,5630.475,0.0,2025-11-12 04:00:00+01:00,2025-11-12,4,2,11,0,24207.85,24207.85,23834.85
2025-11-12 04:00:00+00:00,69.30000000000001,51483.05,19926.325,5700.25,0.0,2025-11-12 05:00:00+01:00,2025-11-12,5,2,11,0,25626.575,25626.575,25856.475000000002
2025-11-12 05:00:00+00:00,76.9975,57948.975,21727.125,5726.7,0.0,2025-11-12 06:00:00+01:00,2025-11-12,6,2,11,0,27453.825,27453.825,30495.149999999998
2025-11-12 06:00:00+00:00,107.25999999999999,64171.825,22549.275,5827.475,589.65,2025-11-12 07:00:00+01:00,2025-11-12,7,2,11,0,28376.75,28966.4,35205.424999999996
2025-11-12 07:00:00+00:00,100.7225,66784.2,22807.825,5921.225,5705.55,2025-11-12 08:00:00+01:00,2025-11-12,8,2,11,0,28729.050000000003,34434.600000000006,32349.59999999999
2025-11-12 08:00:00+00:00,78.1125,66821.225,22319.4,5993.725,13031.6,2025-11-12 09:00:00+01:00,2025-11-12,9,2,11,0,28313.125,41344.725,25476.500000000007
2025-11-12 09:00:00+00:00,71.5275,66944.35,20692.475,6056.575,19514.0,2025-11-12 10:00:00+01:00,2025-11-12,10,2,11,0,26749.05,46263.05,20681.300000000003
2025-11-12 10:00:00+00:00,60.005,67449.4,18183.1,6130.35,23809.925,2025-11-12 11:00:00+01:00,2025-11-12,11,2,11,0,24313.449999999997,48123.375,19326.024999999994
2025-11-12 11:00:00+00:00,59.135,66983.325,16212.85,6172.95,24645.65,2025-11-12 12:00:00+01:00,2025-11-12,12,2,11,0,22385.8,47031.45,19951.875
2025-11-12 12:00:00+00:00,73.7675,65662.85,15865.25,6178.275,21482.3,2025-11-12 13:00:00+01:00,2025-11-12,13,2,11,0,22043.525,43525.825,22137.02500000001
2025-11-12 13:00:00+00:00,80.425,63990.775,16943.075,6170.75,14974.725,2025-11-12 14:00:00+01:00,2025-11-12,14,2,11,0,23113.825,38088.55,25902.225
2025-11-12 14:00:00+00:00,104.97,63318.95,19183.525,6200.05,6665.7,2025-11-12 15:00:00+01:00,2025-11-12,15,2,11,0,25383.575,32049.275,31269.674999999996
2025-11-12 15:00:00+00:00,113.625,63779.65,21984.625,6156.05,820.275,2025-11-12 16:00:00+01:00,2025-11-12,16,2,11,0,28140.675,28960.95,34818.7
2025-11-12 16:00:00+00:00,115.395,65937.325,24893.4,6104.5,0.0,2025-11-12 17:00:00+01:00,2025-11-12,17,2,11,0,30997.9,30997.9,34939.424999999996
2025-11-12 17:00:00+00:00,104.8675,66536.25,26861.425,6088.6,0.0,2025-11-12 18:00:00+01:00,2025-11-12,18,2,11,0,32950.025,32950.025,33586.225
2025-11-12 18:00:00+00:00,88.9275,64622.975,27949.375,6118.225,0.0,2025-11-12 19:00:00+01:00,2025-11-12,19,2,11,0,34067.6,34067.6,30555.375
2025-11-12 19:00:00+00:00,80.945,61117.275,28805.825,6163.5,0.0,2025-11-12 20:00:00+01:00,2025-11-12,20,2,11,0,34969.325,34969.325,26147.950000000004
2025-11-12 20:00:00+00:00,76.905,57471.6,29200.65,6190.775,0.0,2025-11-12 21:00:00+01:00,2025-11-12,21,2,11,0,35391.425,35391.425,22080.174999999996
2025-11-12 21:00:00+00:00,75.545,53780.6,28985.55,6151.95,0.0,2025-11-12 22:00:00+01:00,2025-11-12,22,2,11,0,35137.5,35137.5,18643.1
2025-11-12 22:00:00+00:00,56.934999999999995,50083.875,29147.825,6126.275,0.0,2025-11-12 23:00:00+01:00,2025-11-12,23,2,11,0,35274.1,35274.1,14809.775000000001
2025-11-12 23:00:00+00:00,32.917500000000004,47341.375,29251.45,6146.225,0.0,2025-11-13 00:00:00+01:00,2025-11-13,0,3,11,0,35397.675,35397.675,11943.699999999997
2025-11-13 00:00:00+00:00,18.9725,45769.625,29344.75,6132.075000000001,0.0,2025-11-13 01:00:00+01:00,2025-11-13,1,3,11,0,35476.825,35476.825,10292.800000000003
2025-11-13 01:00:00+00:00,11.1875,45196.0,29562.325,6091.7,0.0,2025-11-13 02:00:00+01:00,2025-11-13,2,3,11,0,35654.025,35654.025,9541.974999999999
2025-11-13 02:00:00+00:00,7.78,45571.850000000006,29677.2,6091.95,0.0,2025-11-13 03:00:00+01:00,2025-11-13,3,3,11,0,35769.15,35769.15,9802.700000000004
2025-11-13 03:00:00+00:00,6.0,46516.75,29712.5,6147.875,0.0,2025-11-13 04:00:00+01:00,2025-11-13,4,3,11,0,35860.375,35860.375,10656.375
2025-11-13 04:00:00+00:00,25.9725,49844.025,30029.025,6243.025,0.0,2025-11-13 05:00:00+01:00,2025-11-13,5,3,11,0,36272.05,36272.05,13571.974999999999
2025-11-13 05:00:00+00:00,50.885000000000005,56504.925,31131.225,6242.725,0.0,2025-11-13 06:00:00+01:00,2025-11-13,6,3,11,0,37373.95,37373.95,19130.975000000006
2025-11-13 06:00:00+00:00,76.845,62057.2,31276.0,6282.474999999999,720.45,2025-11-13 07:00:00+01:00,2025-11-13,7,3,11,0,37558.475,38278.924999999996,23778.275
2025-11-13 07:00:00+00:00,66.0825,65352.049999999996,31435.525,6189.825,6873.65,2025-11-13 08:00:00+01:00,2025-11-13,8,3,11,0,37625.35,44499.0,20853.049999999996
2025-11-13 08:00:00+00:00,53.61,66395.375,30864.95,5939.525,15430.724999999999,2025-11-13 09:00:00+01:00,2025-11-13,9,3,11,0,36804.475,52235.2,14160.175000000003
2025-11-13 09:00:00+00:00,50.3225,67349.725,29606.075,5685.475,22123.9,2025-11-13 10:00:00+01:00,2025-11-13,10,3,11,0,35291.55,57415.450000000004,9934.275000000001
2025-11-13 10:00:00+00:00,42.96,67495.75,27924.0,5565.225,25594.5,2025-11-13 11:00:00+01:00,2025-11-13,11,3,11,0,33489.225,59083.725,8412.025000000001
2025-11-13 11:00:00+00:00,48.089999999999996,66893.55,26123.05,5486.575,25288.5,2025-11-13 12:00:00+01:00,2025-11-13,12,3,11,0,31609.625,56898.125,9995.425000000003
2025-11-13 12:00:00+00:00,60.5725,66193.65,25548.949999999997,5424.25,21404.05,2025-11-13 13:00:00+01:00,2025-11-13,13,3,11,0,30973.199999999997,52377.25,13816.399999999994
2025-11-13 13:00:00+00:00,77.33500000000001,64638.0,25285.6,5354.025,14624.6,2025-11-13 14:00:00+01:00,2025-11-13,14,3,11,0,30639.625,45264.225,19373.775
2025-11-13 14:00:00+00:00,101.66499999999999,63313.0,24930.825,5218.4,6300.65,2025-11-13 15:00:00+01:00,2025-11-13,15,3,11,0,30149.225,36449.875,26863.125
2025-11-13 15:00:00+00:00,111.5125,63744.0,24452.949999999997,4831.575,696.45,2025-11-13 16:00:00+01:00,2025-11-13,16,3,11,0,29284.524999999998,29980.975,33763.025
2025-11-13 16:00:00+00:00,130.1,66173.225,23600.6,3982.95,0.0,2025-11-13 17:00:00+01:00,2025-11-13,17,3,11,0,27583.55,27583.55,38589.675
2025-11-13 17:00:00+00:00,131.8025,66910.1,22317.05,3094.425,0.0,2025-11-13 18:00:00+01:00,2025-11-13,18,3,11,0,25411.475,25411.475,41498.62500000001
2025-11-13 18:00:00+00:00,129.8875,65172.200000000004,20650.574999999997,2460.35,0.0,2025-11-13 19:00:00+01:00,2025-11-13,19,3,11,0,23110.924999999996,23110.924999999996,42061.27500000001
2025-11-13 19:00:00+00:00,111.845,61026.875,18940.925000000003,2029.675,0.0,2025-11-13 20:00:00+01:00,2025-11-13,20,3,11,0,20970.600000000002,20970.600000000002,40056.274999999994
2025-11-13 20:00:00+00:00,116.60749999999999,57181.675,16703.625,1795.5,0.0,2025-11-13 21:00:00+01:00,2025-11-13,21,3,11,0,18499.125,18499.125,38682.55
2025-11-13 21:00:00+00:00,110.58500000000001,53351.0,14348.8,1676.025,0.0,2025-11-13 22:00:00+01:00,2025-11-13,22,3,11,0,16024.824999999999,16024.824999999999,37326.175
2025-11-13 22:00:00+00:00,102.77250000000001,49590.325,12569.5,1546.1,0.0,2025-11-13 23:00:00+01:00,2025-11-13,23,3,11,0,14115.6,14115.6,35474.725
2025-11-13 23:00:00+00:00,98.4425,47120.35,11838.875,1510.525,0.0,2025-11-14 00:00:00+01:00,2025-11-14,0,4,11,0,13349.4,13349.4,33770.95
2025-11-14 00:00:00+00:00,95.8025,45783.125,10718.225,1301.425,0.0,2025-11-14 01:00:00+01:00,2025-11-14,1,4,11,0,12019.65,12019.65,33763.475
2025-11-14 01:00:00+00:00,94.9325,45274.8,9871.949999999999,1172.775,0.0,2025-11-14 02:00:00+01:00,2025-11-14,2,4,11,0,11044.724999999999,11044.724999999999,34230.075000000004
2025-11-14 02:00:00+00:00,91.53,45638.95,9303.075,1179.225,0.0,2025-11-14 03:00:00+01:00,2025-11-14,3,4,11,0,10482.300000000001,10482.300000000001,35156.649999999994
2025-11-14 03:00:00+00:00,92.13,46993.525,8928.525,1232.525,0.0,2025-11-14 04:00:00+01:00,2025-11-14,4,4,11,0,10161.05,10161.05,36832.475000000006
2025-11-14 04:00:00+00:00,91.60249999999999,50396.0,9039.5,1351.175,0.0,2025-11-14 05:00:00+01:00,2025-11-14,5,4,11,0,10390.675,10390.675,40005.325
2025-11-14 05:00:00+00:00,112.7775,57085.375,9775.2,1554.375,0.0,2025-11-14 06:00:00+01:00,2025-11-14,6,4,11,0,11329.575,11329.575,45755.8
2025-11-14 06:00:00+00:00,138.3475,62367.525,10399.875,1790.525,521.45,2025-11-14 07:00:00+01:00,2025-11-14,7,4,11,0,12190.4,12711.85,49655.675
2025-11-14 07:00:00+00:00,136.385,65592.575,11058.75,2023.875,4521.2,2025-11-14 08:00:00+01:00,2025-11-14,8,4,11,0,13082.625,17603.825,47988.75
2025-11-14 08:00:00+00:00,120.9025,66887.375,11469.55,2202.025,10075.1,2025-11-14 09:00:00+01:00,2025-11-14,9,4,11,0,13671.574999999999,23746.675,43140.7
2025-11-14 09:00:00+00:00,112.0275,67518.625,11383.125,2340.125,14517.425,2025-11-14 10:00:00+01:00,2025-11-14,10,4,11,0,13723.25,28240.675,39277.95
2025-11-14 10:00:00+00:00,106.035,67318.525,10678.85,2573.6,17114.925,2025-11-14 11:00:00+01:00,2025-11-14,11,4,11,0,13252.45,30367.375,36951.149999999994
2025-11-14 11:00:00+00:00,101.225,66431.175,9586.15,2904.9,17302.725,2025-11-14 12:00:00+01:00,2025-11-14,12,4,11,0,12491.05,29793.774999999998,36637.40000000001
2025-11-14 12:00:00+00:00,105.4225,64527.375,8974.675,3274.525,14886.725,2025-11-14 13:00:00+01:00,2025-11-14,13,4,11,0,12249.199999999999,27135.925,37391.45
2025-11-14 13:00:00+00:00,107.0625,63090.6,8953.475,3585.725,10066.95,2025-11-14 14:00:00+01:00,2025-11-14,14,4,11,0,12539.2,22606.15,40484.45
2025-11-14 14:00:00+00:00,115.3925,62597.3,9439.125,3826.375,4253.475,2025-11-14 15:00:00+01:00,2025-11-14,15,4,11,0,13265.5,17518.975,45078.325000000004
2025-11-14 15:00:00+00:00,115.965,63037.575,10159.3,3977.625,476.5,2025-11-14 16:00:00+01:00,2025-11-14,16,4,11,0,14136.925,14613.425,48424.149999999994
2025-11-14 16:00:00+00:00,131.57,65330.25,10796.7,4069.475,0.0,2025-11-14 17:00:00+01:00,2025-11-14,17,4,11,0,14866.175000000001,14866.175000000001,50464.075
2025-11-14 17:00:00+00:00,119.81,65521.275,11450.175,4155.275,0.0,2025-11-14 18:00:00+01:00,2025-11-14,18,4,11,0,15605.449999999999,15605.449999999999,49915.825000000004
2025-11-14 18:00:00+00:00,106.49,63251.675,12158.55,4300.1,0.0,2025-11-14 19:00:00+01:00,2025-11-14,19,4,11,0,16458.65,16458.65,46793.025
2025-11-14 19:00:00+00:00,98.91499999999999,59413.875,12992.475,4482.3,0.0,2025-11-14 20:00:00+01:00,2025-11-14,20,4,11,0,17474.775,17474.775,41939.1
2025-11-14 20:00:00+00:00,93.1625,55657.775,13844.175,4722.425,0.0,2025-11-14 21:00:00+01:00,2025-11-14,21,4,11,0,18566.6,18566.6,37091.175
2025-11-14 21:00:00+00:00,97.015,52470.275,14457.375,5043.425,0.0,2025-11-14 22:00:00+01:00,2025-11-14,22,4,11,0,19500.8,19500.8,32969.475000000006
2025-11-14 22:00:00+00:00,78.65,49080.25,15362.2,5328.825,0.0,2025-11-14 23:00:00+01:00,2025-11-14,23,4,11,0,20691.025,20691.025,28389.225
2025-11-14 23:00:00+00:00,77.3775,46709.875,17873.525,5826.5,0.0,2025-11-15 00:00:00+01:00,2025-11-15,0,5,11,1,23700.025,23700.025,23009.85
2025-11-15 00:00:00+00:00,77.95,44567.075,18104.5,5806.875,0.0,2025-11-15 01:00:00+01:00,2025-11-15,1,5,11,1,23911.375,23911.375,20655.699999999997
2025-11-15 01:00:00+00:00,74.7175,43493.3,18599.925,5717.475,0.0,2025-11-15 02:00:00+01:00,2025-11-15,2,5,11,1,24317.4,24317.4,19175.9
2025-11-15 02:00:00+00:00,73.03,43199.875,19261.7,5622.775,0.0,2025-11-15 03:00:00+01:00,2025-11-15,3,5,11,1,24884.475,24884.475,18315.4
